Order ID,Product 1,Product 2,Product 3
189816,Macbook Pro Laptop,AAA Batteries (4-pack),nan
189834,Apple Airpods Headphones,AAA Batteries (4-pack),nan
189837,Vareebadd Phone,USB-C Charging Cable,nan
189842,iPhone,Lightning Charging Cable,nan
189845,Google Phone,USB-C Charging Cable,nan
189871,iPhone,Wired Headphones,nan
189910,Google Phone,USB-C Charging Cable,nan
189942,Google Phone,USB-C Charging Cable,nan
189957,Vareebadd Phone,Wired Headphones,nan
189963,Google Phone,Wired Headphones,nan
190007,iPhone,Wired Headphones,nan
190034,27in FHD Monitor,Lightning Charging Cable,nan
190099,AA Batteries (4-pack),AA Batteries (4-pack),nan
190161,Wired Headphones,Apple Airpods Headphones,nan
190183,Google Phone,USB-C Charging Cable,nan
190196,Vareebadd Phone,USB-C Charging Cable,nan
190211,Vareebadd Phone,USB-C Charging Cable,nan
190218,Google Phone,USB-C Charging Cable,nan
190228,AA Batteries (4-pack),USB-C Charging Cable,nan
190255,Vareebadd Phone,Bose SoundSport Headphones,nan
190300,iPhone,Wired Headphones,nan
190303,AA Batteries (4-pack),USB-C Charging Cable,nan
190309,iPhone,Wired Headphones,nan
190340,Apple Airpods Headphones,Lightning Charging Cable,nan
190364,AA Batteries (4-pack),27in 4K Gaming Monitor,nan
190428,Google Phone,USB-C Charging Cable,nan
190450,Google Phone,AAA Batteries (4-pack),nan
190493,AA Batteries (4-pack),iPhone,nan
190512,iPhone,Lightning Charging Cable,Apple Airpods Headphones
190525,iPhone,Bose SoundSport Headphones,nan
190553,Lightning Charging Cable,Lightning Charging Cable,nan
190564,AA Batteries (4-pack),USB-C Charging Cable,nan
190576,iPhone,Lightning Charging Cable,nan
190605,Apple Airpods Headphones,Bose SoundSport Headphones,nan
190613,Flatscreen TV,Wired Headphones,nan
190617,Vareebadd Phone,USB-C Charging Cable,nan
190645,USB-C Charging Cable,34in Ultrawide Monitor,nan
190652,iPhone,Apple Airpods Headphones,nan
190696,Google Phone,Bose SoundSport Headphones,nan
190840,iPhone,Lightning Charging Cable,nan
190851,Google Phone,USB-C Charging Cable,nan
190853,20in Monitor,USB-C Charging Cable,nan
190862,Flatscreen TV,27in FHD Monitor,nan
190863,iPhone,Wired Headphones,nan
190880,iPhone,Lightning Charging Cable,nan
190900,Apple Airpods Headphones,Wired Headphones,nan
191012,iPhone,Lightning Charging Cable,nan
191019,Google Phone,USB-C Charging Cable,nan
191030,Vareebadd Phone,USB-C Charging Cable,nan
191042,Vareebadd Phone,USB-C Charging Cable,nan
191078,Vareebadd Phone,Bose SoundSport Headphones,nan
191132,Bose SoundSport Headphones,USB-C Charging Cable,nan
191158,USB-C Charging Cable,27in FHD Monitor,nan
191160,Lightning Charging Cable,Bose SoundSport Headphones,nan
191162,iPhone,AAA Batteries (4-pack),nan
191193,iPhone,Lightning Charging Cable,Apple Airpods Headphones
191251,Google Phone,USB-C Charging Cable,nan
191262,AA Batteries (4-pack),20in Monitor,nan
191311,Lightning Charging Cable,Apple Airpods Headphones,nan
191368,AA Batteries (4-pack),Lightning Charging Cable,nan
191420,Google Phone,USB-C Charging Cable,nan
191433,iPhone,Lightning Charging Cable,Apple Airpods Headphones
191449,AA Batteries (4-pack),AA Batteries (4-pack),nan
191453,iPhone,Wired Headphones,nan
191497,Google Phone,USB-C Charging Cable,nan
191512,USB-C Charging Cable,Apple Airpods Headphones,nan
191538,Google Phone,USB-C Charging Cable,nan
191547,34in Ultrawide Monitor,iPhone,nan
191561,Bose SoundSport Headphones,AAA Batteries (4-pack),nan
191608,Google Phone,USB-C Charging Cable,nan
191610,AAA Batteries (4-pack),AA Batteries (4-pack),nan
191617,USB-C Charging Cable,Wired Headphones,nan
191648,Vareebadd Phone,Lightning Charging Cable,nan
191703,Google Phone,Bose SoundSport Headphones,nan
191707,20in Monitor,Lightning Charging Cable,nan
191715,iPhone,Wired Headphones,nan
191735,iPhone,Apple Airpods Headphones,nan
191741,Google Phone,USB-C Charging Cable,nan
191742,iPhone,Apple Airpods Headphones,Wired Headphones
191837,iPhone,Wired Headphones,nan
191861,Lightning Charging Cable,27in FHD Monitor,nan
191885,Google Phone,Wired Headphones,nan
191926,AA Batteries (4-pack),AAA Batteries (4-pack),nan
191945,Apple Airpods Headphones,Bose SoundSport Headphones,nan
191958,AAA Batteries (4-pack),Lightning Charging Cable,nan
191963,Google Phone,USB-C Charging Cable,Bose SoundSport Headphones
191974,Bose SoundSport Headphones,Wired Headphones,nan
191983,Apple Airpods Headphones,Bose SoundSport Headphones,nan
191990,iPhone,Lightning Charging Cable,nan
192002,AA Batteries (4-pack),Lightning Charging Cable,nan
192040,iPhone,Lightning Charging Cable,nan
192080,AA Batteries (4-pack),Flatscreen TV,nan
192142,20in Monitor,Apple Airpods Headphones,nan
192179,Bose SoundSport Headphones,AAA Batteries (4-pack),nan
192190,iPhone,Lightning Charging Cable,nan
192204,Apple Airpods Headphones,Bose SoundSport Headphones,nan
192214,Google Phone,USB-C Charging Cable,nan
192259,iPhone,Wired Headphones,nan
192348,iPhone,Apple Airpods Headphones,nan
192378,iPhone,Lightning Charging Cable,nan
192386,Google Phone,USB-C Charging Cable,nan
192450,AAA Batteries (4-pack),AA Batteries (4-pack),nan
192482,AAA Batteries (4-pack),34in Ultrawide Monitor,nan
192569,iPhone,Lightning Charging Cable,nan
192609,iPhone,Lightning Charging Cable,nan
192643,Google Phone,ThinkPad Laptop,nan
192645,Google Phone,Bose SoundSport Headphones,Wired Headphones
192677,AAA Batteries (4-pack),iPhone,nan
192681,Google Phone,Wired Headphones,nan
192727,27in 4K Gaming Monitor,Macbook Pro Laptop,nan
192797,iPhone,Apple Airpods Headphones,nan
192798,Vareebadd Phone,USB-C Charging Cable,nan
192814,Macbook Pro Laptop,AAA Batteries (4-pack),nan
192820,Lightning Charging Cable,AA Batteries (4-pack),nan
192878,iPhone,Lightning Charging Cable,nan
192897,Apple Airpods Headphones,AAA Batteries (4-pack),nan
192917,AAA Batteries (4-pack),USB-C Charging Cable,nan
192939,34in Ultrawide Monitor,34in Ultrawide Monitor,nan
192956,Google Phone,Wired Headphones,nan
192998,iPhone,Wired Headphones,nan
193051,USB-C Charging Cable,Macbook Pro Laptop,nan
193073,iPhone,Lightning Charging Cable,nan
193128,USB-C Charging Cable,27in FHD Monitor,nan
193132,Vareebadd Phone,USB-C Charging Cable,nan
193149,iPhone,Wired Headphones,nan
193163,iPhone,Wired Headphones,nan
193184,Lightning Charging Cable,AAA Batteries (4-pack),nan
193195,Google Phone,USB-C Charging Cable,nan
193218,Google Phone,Bose SoundSport Headphones,nan
193261,iPhone,Wired Headphones,nan
193276,USB-C Charging Cable,Bose SoundSport Headphones,nan
193324,Apple Airpods Headphones,AAA Batteries (4-pack),nan
193349,USB-C Charging Cable,Vareebadd Phone,nan
193360,Vareebadd Phone,AA Batteries (4-pack),nan
193379,Vareebadd Phone,USB-C Charging Cable,nan
193384,Vareebadd Phone,USB-C Charging Cable,nan
193391,AAA Batteries (4-pack),Flatscreen TV,nan
193398,Google Phone,USB-C Charging Cable,nan
193404,AA Batteries (4-pack),Macbook Pro Laptop,nan
193405,iPhone,Lightning Charging Cable,nan
193451,iPhone,Wired Headphones,nan
193507,iPhone,34in Ultrawide Monitor,nan
193508,USB-C Charging Cable,Wired Headphones,nan
193511,Google Phone,USB-C Charging Cable,Bose SoundSport Headphones
193513,USB-C Charging Cable,Bose SoundSport Headphones,nan
193545,iPhone,Vareebadd Phone,nan
193615,Vareebadd Phone,Bose SoundSport Headphones,nan
193616,Lightning Charging Cable,AA Batteries (4-pack),nan
193631,Google Phone,USB-C Charging Cable,nan
193640,34in Ultrawide Monitor,Wired Headphones,nan
193643,iPhone,Lightning Charging Cable,Apple Airpods Headphones
193647,Apple Airpods Headphones,AAA Batteries (4-pack),nan
193653,Google Phone,USB-C Charging Cable,nan
193787,iPhone,Apple Airpods Headphones,Wired Headphones
193789,Google Phone,USB-C Charging Cable,nan
193849,Apple Airpods Headphones,27in 4K Gaming Monitor,nan
193860,Google Phone,USB-C Charging Cable,nan
193865,Bose SoundSport Headphones,AA Batteries (4-pack),nan
193878,AA Batteries (4-pack),AAA Batteries (4-pack),nan
193903,iPhone,Apple Airpods Headphones,nan
193916,20in Monitor,20in Monitor,nan
193927,iPhone,Apple Airpods Headphones,nan
193961,Google Phone,USB-C Charging Cable,Wired Headphones
193968,Google Phone,USB-C Charging Cable,nan
193994,Google Phone,USB-C Charging Cable,nan
194008,AA Batteries (4-pack),Wired Headphones,nan
194021,Google Phone,Wired Headphones,nan
194050,AA Batteries (4-pack),USB-C Charging Cable,nan
194056,iPhone,Lightning Charging Cable,nan
194061,iPhone,Lightning Charging Cable,nan
236716,AA Batteries (4-pack),USB-C Charging Cable,nan
236729,iPhone,Apple Airpods Headphones,nan
236730,Google Phone,Wired Headphones,nan
236799,Google Phone,Wired Headphones,nan
236829,Vareebadd Phone,USB-C Charging Cable,nan
236885,27in 4K Gaming Monitor,USB-C Charging Cable,nan
236992,Google Phone,USB-C Charging Cable,nan
237013,iPhone,Lightning Charging Cable,nan
237045,Bose SoundSport Headphones,Wired Headphones,nan
237063,LG Dryer,AA Batteries (4-pack),nan
237067,iPhone,Lightning Charging Cable,nan
237148,iPhone,Lightning Charging Cable,nan
237218,iPhone,Lightning Charging Cable,nan
237232,Bose SoundSport Headphones,AAA Batteries (4-pack),nan
237245,AAA Batteries (4-pack),AA Batteries (4-pack),nan
237251,iPhone,Wired Headphones,nan
237261,USB-C Charging Cable,Apple Airpods Headphones,nan
237267,iPhone,Wired Headphones,nan
237276,Lightning Charging Cable,Lightning Charging Cable,nan
237288,Google Phone,Wired Headphones,nan
237295,AAA Batteries (4-pack),27in FHD Monitor,nan
237298,Flatscreen TV,USB-C Charging Cable,nan
237299,USB-C Charging Cable,Wired Headphones,nan
237319,Google Phone,USB-C Charging Cable,nan
237338,AA Batteries (4-pack),27in FHD Monitor,nan
237396,27in FHD Monitor,Bose SoundSport Headphones,nan
237430,27in 4K Gaming Monitor,Lightning Charging Cable,nan
237469,Vareebadd Phone,34in Ultrawide Monitor,nan
237503,Bose SoundSport Headphones,Lightning Charging Cable,nan
237540,Vareebadd Phone,USB-C Charging Cable,nan
237556,iPhone,Lightning Charging Cable,nan
237560,USB-C Charging Cable,USB-C Charging Cable,nan
237584,Google Phone,USB-C Charging Cable,nan
237629,AAA Batteries (4-pack),USB-C Charging Cable,nan
237679,iPhone,Lightning Charging Cable,nan
237692,Google Phone,USB-C Charging Cable,nan
237733,Flatscreen TV,Macbook Pro Laptop,nan
237751,Apple Airpods Headphones,AA Batteries (4-pack),nan
237753,Vareebadd Phone,USB-C Charging Cable,nan
237801,iPhone,Lightning Charging Cable,nan
237812,Lightning Charging Cable,AAA Batteries (4-pack),nan
237820,iPhone,Lightning Charging Cable,nan
237831,Google Phone,USB-C Charging Cable,nan
237869,Vareebadd Phone,Wired Headphones,nan
237925,Google Phone,USB-C Charging Cable,nan
237946,Macbook Pro Laptop,Lightning Charging Cable,nan
237969,AA Batteries (4-pack),Google Phone,nan
237975,iPhone,Apple Airpods Headphones,nan
238007,Lightning Charging Cable,AA Batteries (4-pack),nan
238024,iPhone,Lightning Charging Cable,nan
238157,USB-C Charging Cable,AAA Batteries (4-pack),nan
238211,Google Phone,USB-C Charging Cable,Wired Headphones
238213,Apple Airpods Headphones,Macbook Pro Laptop,nan
238221,iPhone,Wired Headphones,nan
238237,Google Phone,USB-C Charging Cable,nan
238242,Bose SoundSport Headphones,Wired Headphones,nan
238273,iPhone,Lightning Charging Cable,nan
238294,AA Batteries (4-pack),Wired Headphones,nan
238330,Vareebadd Phone,AA Batteries (4-pack),nan
238362,iPhone,Lightning Charging Cable,Apple Airpods Headphones
238383,Bose SoundSport Headphones,AA Batteries (4-pack),nan
238395,AA Batteries (4-pack),Google Phone,nan
238398,AA Batteries (4-pack),AAA Batteries (4-pack),nan
238399,Google Phone,USB-C Charging Cable,nan
238433,iPhone,Lightning Charging Cable,nan
238441,iPhone,Lightning Charging Cable,nan
238461,Apple Airpods Headphones,Macbook Pro Laptop,nan
238474,Google Phone,USB-C Charging Cable,nan
238522,Wired Headphones,34in Ultrawide Monitor,nan
238587,Lightning Charging Cable,USB-C Charging Cable,nan
238641,iPhone,Wired Headphones,nan
238691,Google Phone,USB-C Charging Cable,Vareebadd Phone
238757,Google Phone,USB-C Charging Cable,nan
238758,iPhone,Lightning Charging Cable,nan
238786,Google Phone,USB-C Charging Cable,nan
238812,Google Phone,Wired Headphones,nan
238842,Wired Headphones,Wired Headphones,nan
238843,Google Phone,Bose SoundSport Headphones,nan
238847,Google Phone,USB-C Charging Cable,Wired Headphones
238865,Vareebadd Phone,Bose SoundSport Headphones,nan
238877,AAA Batteries (4-pack),USB-C Charging Cable,nan
238885,Google Phone,USB-C Charging Cable,nan
238895,iPhone,Wired Headphones,nan
238902,iPhone,Lightning Charging Cable,nan
238929,Lightning Charging Cable,AA Batteries (4-pack),nan
238936,Google Phone,USB-C Charging Cable,nan
238970,iPhone,Lightning Charging Cable,nan
239006,iPhone,Apple Airpods Headphones,nan
239074,ThinkPad Laptop,iPhone,nan
239084,Google Phone,USB-C Charging Cable,nan
239098,AA Batteries (4-pack),USB-C Charging Cable,nan
239131,Google Phone,AAA Batteries (4-pack),nan
239169,27in FHD Monitor,AAA Batteries (4-pack),nan
239188,iPhone,Lightning Charging Cable,nan
239248,Apple Airpods Headphones,Lightning Charging Cable,nan
239253,34in Ultrawide Monitor,Wired Headphones,nan
239258,AA Batteries (4-pack),AAA Batteries (4-pack),nan
239259,Vareebadd Phone,Flatscreen TV,nan
239290,Wired Headphones,34in Ultrawide Monitor,nan
239295,Google Phone,Wired Headphones,nan
239308,Google Phone,USB-C Charging Cable,nan
239343,Google Phone,USB-C Charging Cable,nan
239398,Vareebadd Phone,Wired Headphones,nan
239420,iPhone,Wired Headphones,nan
239568,AAA Batteries (4-pack),20in Monitor,nan
239659,AA Batteries (4-pack),AA Batteries (4-pack),nan
239737,Apple Airpods Headphones,USB-C Charging Cable,nan
239739,iPhone,Apple Airpods Headphones,nan
239742,Lightning Charging Cable,iPhone,nan
239753,iPhone,Lightning Charging Cable,nan
239883,iPhone,Lightning Charging Cable,nan
239927,iPhone,Apple Airpods Headphones,nan
239964,iPhone,Apple Airpods Headphones,nan
239968,Google Phone,USB-C Charging Cable,nan
240027,iPhone,Lightning Charging Cable,nan
240029,Macbook Pro Laptop,USB-C Charging Cable,nan
240067,iPhone,Lightning Charging Cable,nan
240080,AAA Batteries (4-pack),AAA Batteries (4-pack),nan
240109,34in Ultrawide Monitor,AA Batteries (4-pack),nan
240138,AAA Batteries (4-pack),Wired Headphones,nan
240146,iPhone,Lightning Charging Cable,nan
240159,Vareebadd Phone,Bose SoundSport Headphones,nan
240174,USB-C Charging Cable,Wired Headphones,nan
240212,Vareebadd Phone,USB-C Charging Cable,nan
240220,Vareebadd Phone,USB-C Charging Cable,nan
240233,iPhone,Apple Airpods Headphones,nan
240284,Lightning Charging Cable,AA Batteries (4-pack),nan
240292,Google Phone,USB-C Charging Cable,nan
240347,Vareebadd Phone,USB-C Charging Cable,Bose SoundSport Headphones
240354,Google Phone,Wired Headphones,nan
240395,iPhone,Lightning Charging Cable,nan
240474,AA Batteries (4-pack),Wired Headphones,nan
240479,AA Batteries (4-pack),Wired Headphones,nan
240490,27in 4K Gaming Monitor,AAA Batteries (4-pack),nan
240550,Google Phone,Bose SoundSport Headphones,nan
240629,Vareebadd Phone,USB-C Charging Cable,nan
240647,Google Phone,USB-C Charging Cable,nan
240667,iPhone,Lightning Charging Cable,nan
240682,27in FHD Monitor,27in FHD Monitor,nan
240684,Apple Airpods Headphones,iPhone,nan
240692,AA Batteries (4-pack),AA Batteries (4-pack),nan
240710,Vareebadd Phone,USB-C Charging Cable,nan
240718,iPhone,Bose SoundSport Headphones,nan
240742,AAA Batteries (4-pack),Wired Headphones,nan
240754,iPhone,Lightning Charging Cable,nan
240774,Lightning Charging Cable,Google Phone,nan
240810,iPhone,Lightning Charging Cable,nan
240845,USB-C Charging Cable,AAA Batteries (4-pack),nan
240852,iPhone,Lightning Charging Cable,nan
240862,Lightning Charging Cable,AAA Batteries (4-pack),nan
240869,Google Phone,USB-C Charging Cable,nan
240870,Vareebadd Phone,Bose SoundSport Headphones,nan
240897,Google Phone,Wired Headphones,nan
240914,AA Batteries (4-pack),AA Batteries (4-pack),nan
240953,Vareebadd Phone,USB-C Charging Cable,nan
241010,Vareebadd Phone,Wired Headphones,nan
241013,iPhone,Wired Headphones,nan
241020,USB-C Charging Cable,Lightning Charging Cable,nan
241025,Google Phone,USB-C Charging Cable,nan
241045,Vareebadd Phone,USB-C Charging Cable,nan
241088,iPhone,Wired Headphones,nan
241126,iPhone,Lightning Charging Cable,nan
241182,27in 4K Gaming Monitor,27in 4K Gaming Monitor,nan
241224,iPhone,Wired Headphones,nan
241241,AAA Batteries (4-pack),20in Monitor,nan
241258,AAA Batteries (4-pack),USB-C Charging Cable,nan
241263,iPhone,USB-C Charging Cable,nan
241286,Google Phone,USB-C Charging Cable,nan
241313,Google Phone,USB-C Charging Cable,nan
241334,AA Batteries (4-pack),Bose SoundSport Headphones,nan
241394,Google Phone,Wired Headphones,nan
241434,Apple Airpods Headphones,ThinkPad Laptop,nan
241447,Apple Airpods Headphones,AA Batteries (4-pack),nan
241464,Flatscreen TV,Macbook Pro Laptop,nan
241469,AAA Batteries (4-pack),34in Ultrawide Monitor,nan
241472,iPhone,Wired Headphones,nan
241492,Apple Airpods Headphones,Bose SoundSport Headphones,nan
241524,Google Phone,USB-C Charging Cable,nan
241528,Wired Headphones,USB-C Charging Cable,nan
241557,Bose SoundSport Headphones,20in Monitor,nan
241603,Google Phone,USB-C Charging Cable,nan
241632,iPhone,Lightning Charging Cable,nan
241638,iPhone,Wired Headphones,nan
241640,Google Phone,USB-C Charging Cable,nan
241657,Google Phone,USB-C Charging Cable,nan
241675,AA Batteries (4-pack),20in Monitor,nan
241678,Vareebadd Phone,Wired Headphones,nan
241704,Lightning Charging Cable,27in FHD Monitor,nan
241750,Apple Airpods Headphones,Flatscreen TV,nan
241780,Bose SoundSport Headphones,AA Batteries (4-pack),nan
